,lat,lon,mci,neighbourhood,occurrencedate,occurrenceday,occurrencehour,occurrencemonth,occurrenceyear,offence,premisetype,reporteddate,reportedday,reporteddayofweek,reporteddayofyear,reportedhour,reportedmonth,reportedyear
1818,43.7582283,-79.4101257,Break and Enter,Willowdale East (51),1396987200000,8.0,20,April,2014.0,B&E,Commercial,1397037300000,9,Wednesday ,99,9,April,2014
1819,43.7683449,-79.3704834,Assault,Bayview Village (52),1400966580000,24.0,21,May,2014.0,Assault,Commercial,1400974320000,24,Saturday  ,144,23,May,2014
1820,43.6899681,-79.2937927,Break and Enter,East End-Danforth (62),1401348600000,29.0,7,May,2014.0,B&E,House,1401351300000,29,Thursday  ,149,8,May,2014
1821,43.6457481,-79.4112549,Assault,Trinity-Bellwoods (81),1401406200000,29.0,23,May,2014.0,Assault,Commercial,1401406320000,29,Thursday  ,149,23,May,2014
1822,43.653553,-79.5769806,Break and Enter,Eringate-Centennial-West Deane (11),1401883080000,4.0,11,June,2014.0,B&E,House,1401884340000,4,Wednesday ,155,12,June,2014
1823,43.6637001,-79.3801117,Assault,Church-Yonge Corridor (75),1402678800000,13.0,17,June,2014.0,Assault,Other,1402686900000,13,Friday    ,164,19,June,2014
1824,43.6825104,-79.3403473,Assault,Danforth (66),1402706700000,14.0,0,June,2014.0,Assault,House,1402707960000,14,Saturday  ,165,1,June,2014
1825,43.6721115,-79.4963531,Robbery,Rockcliffe-Smythe (111),1403397000000,22.0,0,June,2014.0,Robbery - Mugging,Outside,1403399760000,22,Sunday    ,173,1,June,2014
1826,43.7416115,-79.2397308,Assault,Eglinton East (138),1397988120000,20.0,10,April,2014.0,Assault,Other,1401148800000,27,Tuesday   ,147,0,May,2014
1827,43.7266884,-79.3034668,Break and Enter,Wexford/Maryvale (119),1402704000000,14.0,0,June,2014.0,B&E,Apartment,1403914320000,28,Saturday  ,179,0,June,2014
1828,43.7684135,-79.3803253,Break and Enter,Bayview Village (52),1400117580000,15.0,1,May,2014.0,B&E,Commercial,1400119380000,15,Thursday  ,135,2,May,2014
1829,43.7447929,-79.2447205,Assault,Eglinton East (138),1400176800000,15.0,18,May,2014.0,Assault,Apartment,1400177220000,15,Thursday  ,135,18,May,2014
1830,43.7795486,-79.2329788,Assault,Woburn (137),1400157840000,15.0,12,May,2014.0,Assault,Outside,1400157840000,15,Thursday  ,135,12,May,2014
1831,43.7590179,-79.5177765,Assault,Black Creek (24),1401331320000,29.0,2,May,2014.0,Assault With Weapon,Apartment,1401331320000,29,Thursday  ,149,2,May,2014
1832,43.7826042,-79.2049789,Assault,Morningside (135),1379027100000,12.0,23,September,2013.0,Assault,Other,1410563580000,12,Friday    ,255,23,September,2014
1833,43.6486702,-79.3671265,Break and Enter,Waterfront Communities-The Island (77),1407193200000,4.0,23,August,2014.0,Unlawfully In Dwelling-House,Apartment,1407680940000,10,Sunday    ,222,14,August,2014
1834,43.6486702,-79.3671265,Assault,Waterfront Communities-The Island (77),1407193200000,4.0,23,August,2014.0,Assault,Apartment,1407680940000,10,Sunday    ,222,14,August,2014
1835,43.7216263,-79.4303131,Assault,Bedford Park-Nortown (39),1386755700000,11.0,9,December,2013.0,Assault,Apartment,1408442100000,19,Tuesday   ,231,9,August,2014
1836,43.8048553,-79.1707382,Break and Enter,Rouge (131),1407956400000,13.0,19,August,2014.0,B&E,House,1408265160000,17,Sunday    ,229,8,August,2014
1837,43.71278,-79.4261475,Break and Enter,Bedford Park-Nortown (39),1408225020000,16.0,21,August,2014.0,B&E W'Intent,House,1408233660000,17,Sunday    ,229,0,August,2014
1838,43.691143,-79.3329697,Break and Enter,Danforth East York (59),1397201400000,11.0,7,April,2014.0,B&E,House,1397250240000,11,Friday    ,101,21,April,2014
1839,43.671814,-79.3058243,Break and Enter,The Beaches (63),1397213400000,11.0,10,April,2014.0,B&E,House,1397232000000,11,Friday    ,101,16,April,2014
1840,43.6472588,-79.3733139,Assault,Waterfront Communities-The Island (77),1397653200000,16.0,13,April,2014.0,Assault,Apartment,1397660400000,16,Wednesday ,106,15,April,2014
1841,43.6548882,-79.5645599,Assault,Eringate-Centennial-West Deane (11),1397674200000,16.0,18,April,2014.0,Assault,Outside,1397674200000,16,Wednesday ,106,18,April,2014
1842,43.6621323,-79.5326004,Break and Enter,Princess-Rosethorn (10),1397629800000,16.0,6,April,2014.0,B&E,House,1397666160000,16,Wednesday ,106,16,April,2014
1843,43.6434937,-79.4224091,Assault,Trinity-Bellwoods (81),1398958200000,1.0,15,May,2014.0,Assault,Outside,1398960060000,1,Thursday  ,121,16,May,2014
1844,43.6667061,-79.3813629,Break and Enter,Church-Yonge Corridor (75),1398938580000,1.0,10,May,2014.0,B&E,Other,1398949260000,1,Thursday  ,121,13,May,2014
1845,43.6882324,-79.3092346,Break and Enter,Woodbine-Lumsden (60),1398952200000,1.0,13,May,2014.0,B&E,House,1398960480000,1,Thursday  ,121,16,May,2014
1846,43.7768822,-79.3664246,Assault,Bayview Village (52),1398957720000,1.0,15,May,2014.0,Assault,House,1398957720000,1,Thursday  ,121,15,May,2014
1847,43.6481323,-79.4037781,Break and Enter,Kensington-Chinatown (78),1398960000000,1.0,16,May,2014.0,B&E,Apartment,1399040640000,2,Friday    ,122,14,May,2014
1848,43.6631927,-79.3730621,Assault,Cabbagetown-South St.James Town (71),1403121600000,18.0,20,June,2014.0,Assault,Outside,1403204820000,19,Thursday  ,170,19,June,2014
1849,43.7651711,-79.2838364,Assault,Dorset Park (126),1375315200000,1.0,0,August,2013.0,Assault,Apartment,1398033000000,20,Sunday    ,110,22,April,2014
1850,43.6721497,-79.4139862,Break and Enter,Annex (95),1401262200000,28.0,7,May,2014.0,B&E,Apartment,1401325080000,29,Thursday  ,149,0,May,2014
1851,43.7768822,-79.3664246,Assault,Bayview Village (52),1398957720000,1.0,15,May,2014.0,Assault,House,1398957720000,1,Thursday  ,121,15,May,2014
1852,43.6573753,-79.3565292,Theft Over,Regent Park (72),1398929400000,1.0,7,May,2014.0,Theft Over,Commercial,1398956640000,1,Thursday  ,121,15,May,2014
1853,43.6612625,-79.3791122,Assault,Church-Yonge Corridor (75),1399655700000,9.0,17,May,2014.0,Assault With Weapon,Apartment,1399658160000,9,Friday    ,129,17,May,2014
1854,43.6010094,-79.5041428,Assault,New Toronto (18),1399678200000,9.0,23,May,2014.0,Assault,Apartment,1399678800000,9,Friday    ,129,23,May,2014
1855,43.6969986,-79.2854004,Break and Enter,Oakridge (121),1399633200000,9.0,11,May,2014.0,B&E,Apartment,1399652460000,9,Friday    ,129,16,May,2014
1856,43.7247734,-79.5104294,Assault,Downsview-Roding-CFB (26),1399700940000,10.0,5,May,2014.0,Assault,Apartment,1399700940000,10,Saturday  ,130,5,May,2014
1857,43.7864914,-79.3521042,Robbery,Don Valley Village (47),1409716200000,3.0,3,September,2014.0,Robbery - Business,Commercial,1409717880000,3,Wednesday ,246,4,September,2014
1858,43.6496162,-79.3821335,Assault,Bay Street Corridor (76),1409714400000,3.0,3,September,2014.0,Assault Bodily Harm,Commercial,1409715000000,3,Wednesday ,246,3,September,2014
1859,43.7863693,-79.3683319,Assault,Bayview Village (52),1409559000000,1.0,8,September,2014.0,Assault,Outside,1409559420000,1,Monday    ,244,8,September,2014
1860,43.6922646,-79.4406357,Break and Enter,Oakwood Village (107),1409542200000,1.0,3,September,2014.0,B&E W'Intent,Commercial,1409559300000,1,Monday    ,244,8,September,2014
1861,43.6655273,-79.4992065,Assault,Runnymede-Bloor West Village (89),1409550300000,1.0,5,September,2014.0,Assault,Apartment,1409550720000,1,Monday    ,244,5,September,2014
1862,43.7075424,-79.3032455,Theft Over,O'Connor-Parkview (54),1406829600000,31.0,18,July,2014.0,Theft From Motor Vehicle Over,House,1406987760000,2,Saturday  ,214,13,August,2014
1863,43.759922,-79.3892441,Break and Enter,St.Andrew-Windfields (40),1283008800000,28.0,15,August,2010.0,B&E,Apartment,1409239200000,28,Thursday  ,240,15,August,2014
1864,43.7837067,-79.4219818,Assault,Newtonbrook West (36),1403631900000,24.0,17,June,2014.0,Assault,House,1404830040000,8,Tuesday   ,189,14,July,2014
1865,43.8113327,-79.2318039,Assault,Malvern (132),1404073800000,29.0,20,June,2014.0,Assault,House,1404074100000,29,Sunday    ,180,20,June,2014
1866,43.7755013,-79.3289871,Assault,Pleasant View (46),1341964800000,11.0,0,July,2012.0,Assault,Apartment,1403605800000,24,Tuesday   ,175,10,June,2014
1867,43.7755013,-79.3289871,Break and Enter,Pleasant View (46),1341964800000,11.0,0,July,2012.0,B&E,Apartment,1403605800000,24,Tuesday   ,175,10,June,2014
1868,43.6439285,-79.4027023,Assault,Waterfront Communities-The Island (77),1403406000000,22.0,3,June,2014.0,Assault With Weapon,Outside,1403406720000,22,Sunday    ,173,3,June,2014
1869,43.7074776,-79.3436279,Assault,Thorncliffe Park (55),1401385140000,29.0,17,May,2014.0,Assault With Weapon,Commercial,1401385140000,29,Thursday  ,149,17,May,2014
1870,43.7382889,-79.5443802,Assault,Humbermede (22),1401406200000,29.0,23,May,2014.0,Assault,House,1401406260000,29,Thursday  ,149,23,May,2014
1871,43.6699333,-79.3946381,Break and Enter,Annex (95),1401844500000,4.0,1,June,2014.0,B&E,Commercial,1401845760000,4,Wednesday ,155,1,June,2014
1872,43.7714882,-79.4028397,Break and Enter,Willowdale East (51),1402041540000,6.0,7,June,2014.0,Unlawfully In Dwelling-House,House,1402041540000,6,Friday    ,157,7,June,2014
1873,43.7006035,-79.5177917,Robbery,Weston (113),1402064100000,6.0,14,June,2014.0,Robbery - Mugging,Commercial,1402070400000,6,Friday    ,157,16,June,2014
1874,43.7079201,-79.2518692,Assault,Birchcliffe-Cliffside (122),1402097400000,6.0,23,June,2014.0,Assault,House,1402097580000,6,Friday    ,157,23,June,2014
1875,43.736351,-79.5810471,Assault,Mount Olive-Silverstone-Jamestown (2),1402092000000,6.0,22,June,2014.0,Assault,Apartment,1402092540000,6,Friday    ,157,22,June,2014
1876,43.6523132,-79.4060211,Assault,Kensington-Chinatown (78),1402618140000,13.0,0,June,2014.0,Assault Bodily Harm,Outside,1402618140000,13,Friday    ,164,0,June,2014
1877,43.5944023,-79.5097885,Assault,New Toronto (18),1402618800000,13.0,0,June,2014.0,Assault,Apartment,1402619040000,13,Friday    ,164,0,June,2014
1878,43.7314377,-79.2712097,Assault,Ionview (125),1402633800000,13.0,4,June,2014.0,Assault,Apartment,1402637640000,13,Friday    ,164,5,June,2014
1879,43.6711349,-79.3912811,Assault,Annex (95),1402671600000,13.0,15,June,2014.0,Assault Peace Officer,Commercial,1402672560000,13,Friday    ,164,15,June,2014
1880,43.7465401,-79.211174,Assault,Scarborough Village (139),1402718400000,14.0,4,June,2014.0,Assault,Apartment,1402721520000,14,Saturday  ,165,4,June,2014
1881,43.6444244,-79.3946228,Assault,Waterfront Communities-The Island (77),1402782780000,14.0,21,June,2014.0,Assault,Outside,1402782780000,14,Saturday  ,165,21,June,2014
1882,43.7421455,-79.3097916,Assault,Wexford/Maryvale (119),1406799000000,31.0,9,July,2014.0,Assault With Weapon,Apartment,1407072780000,3,Sunday    ,215,13,August,2014
1883,43.7421455,-79.3097916,Assault,Wexford/Maryvale (119),1406799000000,31.0,9,July,2014.0,Assault Bodily Harm,Apartment,1407072780000,3,Sunday    ,215,13,August,2014
1884,43.6768723,-79.4977417,Theft Over,Rockcliffe-Smythe (111),1384610400000,16.0,14,November,2013.0,Theft Over,Other,1400924280000,24,Saturday  ,144,9,May,2014
1885,43.6780281,-79.4965057,Assault,Rockcliffe-Smythe (111),1402995600000,17.0,9,June,2014.0,Assault,Outside,1402997040000,17,Tuesday   ,168,9,June,2014
1886,43.7444687,-79.363884,Break and Enter,Banbury-Don Mills (42),1403011260000,17.0,13,June,2014.0,B&E,House,1403011260000,17,Tuesday   ,168,13,June,2014
1887,43.753685,-79.6090698,Break and Enter,West Humber-Clairville (1),1402993800000,17.0,8,June,2014.0,B&E,Commercial,1403021400000,17,Tuesday   ,168,16,June,2014
1888,43.7769508,-79.2898483,Assault,Tam O'Shanter-Sullivan (118),1403716200000,25.0,17,June,2014.0,Assault,House,1403716200000,25,Wednesday ,176,17,June,2014
1889,43.6466064,-79.3830261,Assault,Bay Street Corridor (76),1403827740000,27.0,0,June,2014.0,Assault,Outside,1403827740000,27,Friday    ,178,0,June,2014
1890,43.7721443,-79.2514954,Robbery,Bendale (127),1403859900000,27.0,9,June,2014.0,Robbery - Financial Institute,Commercial,1403860140000,27,Friday    ,178,9,June,2014
1891,43.6961517,-79.2915649,Break and Enter,Taylor-Massey (61),1403878920000,27.0,14,June,2014.0,B&E W'Intent,Apartment,1403879520000,27,Friday    ,178,14,June,2014
1892,43.6849174,-79.4728088,Assault,Keelesdale-Eglinton West (110),1403893800000,27.0,18,June,2014.0,Assault With Weapon,Apartment,1403895000000,27,Friday    ,178,18,June,2014
1893,43.6235962,-79.5147858,Assault,Stonegate-Queensway (16),1403904000000,27.0,21,June,2014.0,Assault,Outside,1403905080000,27,Friday    ,178,21,June,2014
1894,43.651886,-79.4285507,Assault,Little Portugal (84),1404207000000,1.0,9,July,2014.0,Assault,Outside,1404207000000,1,Tuesday   ,182,9,July,2014
1895,43.7315712,-79.5374985,Assault,Pelmo Park-Humberlea (23),1405015200000,10.0,18,July,2014.0,Assault,House,1405020600000,10,Thursday  ,191,19,July,2014
1896,43.6497726,-79.4336853,Break and Enter,Little Portugal (84),1405555200000,17.0,0,July,2014.0,B&E W'Intent,Commercial,1405574220000,17,Thursday  ,198,5,July,2014
1897,43.6768036,-79.4122314,Assault,Casa Loma (96),1405585800000,17.0,8,July,2014.0,Assault,House,1405590660000,17,Thursday  ,198,9,July,2014
1898,43.6768036,-79.4122314,Assault,Casa Loma (96),1405585800000,17.0,8,July,2014.0,Assault,House,1405590660000,17,Thursday  ,198,9,July,2014
1899,43.7590561,-79.4919739,Assault,York University Heights (27),1405616400000,17.0,17,July,2014.0,Assault,Apartment,1405627860000,17,Thursday  ,198,20,July,2014
1900,43.6746979,-79.3221436,Assault,Greenwood-Coxwell (65),1405555260000,17.0,0,July,2014.0,Assault Bodily Harm,House,1405631640000,17,Thursday  ,198,21,July,2014
1901,43.6630249,-79.3837891,Break and Enter,Church-Yonge Corridor (75),1402993860000,17.0,8,June,2014.0,B&E W'Intent,Apartment,1403121000000,18,Wednesday ,169,19,June,2014
1902,43.732254,-79.6184387,Assault,West Humber-Clairville (1),1406923200000,1.0,20,August,2014.0,Assault,Apartment,1406933580000,1,Friday    ,213,22,August,2014
1903,43.7357788,-79.259903,Robbery,Eglinton East (138),1406953500000,2.0,4,August,2014.0,Robbery - Mugging,Outside,1406953860000,2,Saturday  ,214,4,August,2014
1904,43.7931137,-79.2710342,Break and Enter,Agincourt North (129),1403004900000,17.0,11,June,2014.0,B&E,House,1403011980000,17,Tuesday   ,168,13,June,2014
1905,43.7694855,-79.2204361,Break and Enter,Woburn (137),1403017680000,17.0,15,June,2014.0,B&E,House,1403017680000,17,Tuesday   ,168,15,June,2014
1906,43.669178,-79.3038788,Assault,The Beaches (63),1403837820000,27.0,2,June,2014.0,Assault With Weapon,Outside,1403837820000,27,Friday    ,178,2,June,2014
1907,43.6549149,-79.3988266,Assault,Kensington-Chinatown (78),1405791900000,19.0,17,July,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1405791960000,19,Saturday  ,200,17,July,2014
1908,43.6549149,-79.3988266,Assault,Kensington-Chinatown (78),1405791900000,19.0,17,July,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1405791960000,19,Saturday  ,200,17,July,2014
1909,43.6486397,-79.3866196,Assault,Bay Street Corridor (76),1405819440000,20.0,1,July,2014.0,Assault,Commercial,1405820040000,20,Sunday    ,201,1,July,2014
1910,43.6488533,-79.3920898,Robbery,Waterfront Communities-The Island (77),1406252100000,25.0,1,July,2014.0,Robbery - Purse Snatch,Outside,1406252400000,25,Friday    ,206,1,July,2014
1911,43.6453743,-79.3920593,Assault,Waterfront Communities-The Island (77),1406314800000,25.0,19,July,2014.0,Administering Noxious Thing,Commercial,1406322120000,25,Friday    ,206,21,July,2014
1912,43.6453743,-79.3920593,Assault,Waterfront Communities-The Island (77),1406314800000,25.0,19,July,2014.0,Administering Noxious Thing,Commercial,1406322120000,25,Friday    ,206,21,July,2014
1913,43.6592941,-79.3666687,Break and Enter,Moss Park (73),1406392740000,26.0,16,July,2014.0,B&E,Other,1406392800000,26,Saturday  ,207,16,July,2014
1914,43.7214546,-79.4270096,Break and Enter,Bedford Park-Nortown (39),1400973960000,24.0,23,May,2014.0,B&E,House,1400974500000,24,Saturday  ,144,23,May,2014
1915,43.8027496,-79.2858734,Assault,Agincourt North (129),1396366500000,1.0,15,April,2014.0,Assault,Other,1396366920000,1,Tuesday   ,91,15,April,2014
1916,43.8027496,-79.2858734,Break and Enter,Agincourt North (129),1396366500000,1.0,15,April,2014.0,B&E W'Intent,Other,1396366920000,1,Tuesday   ,91,15,April,2014
1917,43.6613731,-79.38311,Assault,Church-Yonge Corridor (75),1396366200000,1.0,15,April,2014.0,Assault Peace Officer,Other,1396376340000,1,Tuesday   ,91,18,April,2014
1918,43.7743988,-79.2535477,Assault,Bendale (127),1396394640000,1.0,23,April,2014.0,Assault,Apartment,1396394640000,1,Tuesday   ,91,23,April,2014
1919,43.7315254,-79.4628754,Assault,Downsview-Roding-CFB (26),1396928280000,8.0,3,April,2014.0,Assault,Apartment,1396928880000,8,Tuesday   ,98,3,April,2014
1920,43.7315254,-79.4628754,Break and Enter,Downsview-Roding-CFB (26),1396928280000,8.0,3,April,2014.0,Unlawfully In Dwelling-House,Apartment,1396928880000,8,Tuesday   ,98,3,April,2014
1921,43.7366982,-79.248085,Assault,Eglinton East (138),1396953480000,8.0,10,April,2014.0,Assault,Commercial,1396953480000,8,Tuesday   ,98,10,April,2014
1922,43.822506,-79.2739868,Assault,Milliken (130),1396310460000,1.0,0,April,2014.0,Assault Bodily Harm,Apartment,1396977480000,8,Tuesday   ,98,17,April,2014
1923,43.822506,-79.2739868,Assault,Milliken (130),1396310460000,1.0,0,April,2014.0,Assault,Apartment,1396977480000,8,Tuesday   ,98,17,April,2014
1924,43.7208786,-79.2414474,Assault,Cliffcrest (123),1396972800000,8.0,16,April,2014.0,Assault,Outside,1396990800000,8,Tuesday   ,98,21,April,2014
1925,43.6487732,-79.5287476,Break and Enter,Islington-City Centre West (14),1397701380000,17.0,2,April,2014.0,B&E,Other,1397701380000,17,Thursday  ,107,2,April,2014
1926,43.6724625,-79.4566879,Assault,Weston-Pellam Park (91),1398334140000,24.0,10,April,2014.0,Assault,Outside,1398334140000,24,Thursday  ,114,10,April,2014
1927,43.6724625,-79.4566879,Assault,Weston-Pellam Park (91),1398334140000,24.0,10,April,2014.0,Assault,Outside,1398334140000,24,Thursday  ,114,10,April,2014
1928,43.6808586,-79.3397522,Robbery,Danforth (66),1398304800000,24.0,2,April,2014.0,Robbery - Vehicle Jacking,Outside,1398325920000,24,Thursday  ,114,7,April,2014
1929,43.7495003,-79.2749329,Assault,Dorset Park (126),1398345600000,24.0,13,April,2014.0,Assault,Outside,1398347520000,24,Thursday  ,114,13,April,2014
1930,43.6676369,-79.3722076,Robbery,North St.James Town (74),1398382800000,24.0,23,April,2014.0,Robbery - Other,Outside,1398383880000,24,Thursday  ,114,23,April,2014
1931,43.6652336,-79.3895035,Break and Enter,Bay Street Corridor (76),1398376800000,24.0,22,April,2014.0,B&E,Other,1398438120000,25,Friday    ,115,15,April,2014
1932,43.7989998,-79.1567001,Break and Enter,Rouge (131),1398437100000,25.0,14,April,2014.0,B&E,House,1398443760000,25,Friday    ,115,16,April,2014
1933,43.7729988,-79.52285,Assault,Black Creek (24),1393189500000,23.0,21,February,2014.0,Assault,Apartment,1393189500000,23,Sunday    ,54,21,February,2014
1934,43.742466,-79.567749,Robbery,Thistletown-Beaumond Heights (3),1393617000000,28.0,19,February,2014.0,Robbery - Delivery Person,Apartment,1393618140000,28,Friday    ,59,20,February,2014
1935,43.7946777,-79.1389771,Break and Enter,Rouge (131),1393593600000,28.0,13,February,2014.0,B&E,House,1393594980000,28,Friday    ,59,13,February,2014
1936,43.6444244,-79.3946228,Assault,Waterfront Communities-The Island (77),1383476340000,3.0,10,November,2013.0,Assault,Apartment,1396349940000,1,Tuesday   ,91,10,April,2014
1937,43.6494522,-79.3714676,Break and Enter,Moss Park (73),1396610520000,4.0,11,April,2014.0,B&E,Commercial,1396950120000,8,Tuesday   ,98,9,April,2014
